Block_Location
TELEGRAPH AV &amp; BLAKE ST
2300 LE CONTE AVE
1500 OXFORD ST
1200 EIGHTH ST
1800 SOLANO AVE
700 HARRISON ST
2100 HASTE ST
2600 COLLEGE AVE
SHATTUCK AV &amp; KITTREDGE ST
DWIGH WAY/PROSPECT ST
FAIRLAWN DRIVE &amp; ARCADE LN
1200 PARKER ST
1700 FOURTH ST
2500 PIEDMONT AVE
2000 DURANT AV
2100 OREGON ST
EIGHTH STREET &amp;EIGHTH ST
1800 FOURTH ST
1900 4TH ST
1800 FOURTH ST
2100 ASHBY AVE
2200 SHATTUCK AVE
2000 OREGON ST
500 CANYON RD
1200 TENTH ST
900 HEINZ AVE
2300 TELEGRAPH AVE
2000 GRANT ST
2100 KITTREDGE ST
MILVIA STREET &amp; BANCROFT WY
PRINCE STREET &amp; CALIFORNIA ST
3000 ADELINE ST
1300 SAN PABLO AVE
2900 OTIS ST
1900 SAN PABLO AVE
3000 ADELINE ST
2400 TELEGRAPH AVE
600 PANORAMIC WAY
2200 BLAKE ST
800 BANCROFT WAY
2ND STREET &amp; HARRISON ST
1700 WARD ST
2200 SHATTUCK AVE
2700 BENVENUE AVE
2400 CHANNING WAY
1200 WALNUT ST
CENTER STREET &amp; OXFORD ST
1900 NINTH ST
1900 OREGON ST
1900 SAN PABLO AVE
1800 SOLANO AVE
2800 ADELINE ST
1900 WALNUT ST
BOLIVAR BOULEVARD &amp;BAY ST
ADDISON STREET &amp; OXFORD ST
2100 DURANT AVE
2400 DWIGHT WAY
1000 GILMAN ST
1800 UNIVERSITY AV
600 ADDISON ST
1900 HASTE ST
2400 BYRON ST
1900 SAN PABLO AVE
2000 ADDISON ST
600 SAN FERNANDO AVE
2700 MILVIA ST
2500 HILLEGASS AVE
1800 SOLANO AVE
SHATTUCK AV &amp; ALLSTON WY
1200 HASKELL ST
2600 WEBSTER ST
1600 ACTON ST
1400 NINTH ST
3100 CLAREMONT AV
1400 ADDISON ST
1000 DWIGHT WAY
2000 ALLSTON WAY
1600 RUSSELL ST
2200 STUART ST
UNIVERSITY AVENUE &amp; MILVIA ST
2200 CARLETON ST
2100 HASTE ST
2100 HASTE ST
2500 TELEGRAPH AVE
2800 BENVENUE AVE
2000 MILVIA ST
1400 RUSSELL ST
1600 OXFORD ST
900 GILMAN ST
1300 SHATTUCK AVE
1800 EIGHTH ST
2700 WOOLSEY ST
3100 FOLGER AVE
2000 FRANCISCO ST
SHATTUCK AV &amp; DELAWARE ST
1000 FOLGER AVE
2200 SPAULDING AVE
2400 TENTH ST
2500 BENVENUE AVE
1600 CHANNING WAY
1800 RUSSELL ST
1600 SIXTY-THIRD ST
100 SEAWALL DR
1300 SAN PABLO AVE
2300 EUNICE ST
1700 SIXTY-SECOND ST
2300 SHATTUCK AVE
2900 SEVENTH ST
1800 MARIN AVE
2000 CHANNING WAY
2300 FOURTH ST
ASHBY AV &amp; CALIFORNIA ST
1700 UNIVERSITY AVE
2300 TELEGRAPH AVE
2500 ELLSWORTH ST
2100 SHATTUCK AVE
2100 ALLSTON WAY
1500 EUCLID AVE
2300 TELEGRAPH AVE
2700 DWIGHT WAY
1800 FOURTH ST
1800 SIXTH ST
2000 BERKELEY WY
1100 UNIVERSITY AVE
800 BANCROFT WAY
UNIVERSITY AV &amp; BONAR ST
912 GLIMAN ST
1000 VIRGINIA ST
1700 SAN PABLO AVE
TELEGRAPH AV &amp; DERBY ST
2400 PIEDMONT AVE
1200 FIFTH ST
2300 EIGHTH ST
2400 VIRGINIA ST
3100 SAN PABLO AVE
1800 SECOND ST
2700 DOHR ST
2100 MILVIA ST
2000 BANCROFT WAY
1900 CENTER ST
2300 WARRING ST
1700 BANCROFT WAY
700 ASHBY AVE
2100 MARTIN LUTHER KING JR WY
PAGE STREET &amp; SAN PABLO AV
1000 PARDEE ST
2700 DURANT AVE
2200 DURANT AVE
2300 BANCROFT WAY
2100 MARIN AVE
2000 UNIVERSITY AVE
900 MURRAY ST
ALLSTON WY &amp; MARTIN LUTHER KING JR WY
ROSE STREET &amp; SPRUCE ST
SHATTUCK AV &amp; CEDAR ST
2700 WALKER ST
1066 GRIZZLY PEAK
2600 BANCROFT WAY
2800 COLLEGE AVE
1200 ADDISON ST
2800 ADELINE ST
1600 DERBY ST
1700 SAN PABLO AVE
2000 CHANNING WAY
1300 ADDISON ST
2500 BANCROFT WAY
800 CEDAR ST
1700 SIXTH ST
2700 PARK ST
MARTIN LUTHER KING JR WY &amp; CHANNING WY
2000 KITTREDGE ST
1400 SHATTUCK AV
2800 TELEGRAPH AVE
2000 SAN PABLO AVE
1600 POSEN AVE
TREMONT STREET &amp; EMERSON ST
2200 SAN PABLO AVE
2100 MARTIN LUTHER KING JR WY
2000 SHATTUCK AVE
2500 BENVENUE AVE
1300 MILVIA ST
1600 2ND ST
800 UNIVERSITY AVE
2300 TELEGRAPH AVE
2700 M L KING JR WAY
2300 CALIFORNIA ST
2500 ELLSWORTH ST
2100 SHATTUCK AVE
2200 HASTE ST
1700 SEVENTH ST
2400 PIEDMONT AVE
2800 ADELINE ST
2100 ADDISON ST
1400 GLENDALE AVE
3000 HARPER ST
2100 CHANNING WY
1800 UNIVERSITY AVE
1600 UNIVERSITY AVE
1200 COLUSA AVE
100 SEAWALL DR
100 SEAWALL DR
100 SEAWALL DR
ALCATRAZ AV &amp; ADELINE ST
1300 FOURTH ST
2000 KITTREDGE ST
2400 GRANT ST
2100 BANCROFT WAY
800 REGAL RD
SAN PABLO AV &amp; DWIGHT WY
2100 ESSEX ST
3300 MARTIN LUTHER KING JR WY
1900 FOURTH ST
100 MARINA BL
2300 WARRING ST
2600 DURANT AVE
2600 DANA ST
2100 SHATTUCK AVE
SHATTUCK AV &amp; CARLETON ST
1900 GRANT ST
1300 ROSE ST
2000 ALLSTON WAY
UNIVERSITY AV &amp; FRONTAGE RD
3200 COLLEGE AVE
UNIVERSITY AV &amp; OXFORD ST
1100 HARRISON ST
800 HEINZ AVE
1400 SEVENTH ST
2700 BANCROFT WAY
SHATTUCK AV &amp; ASHBY AV
1400 KAINS AVE
2200 SHATTUCK AVE
2100 SHATTUCK AVE
1400 SHATTUCK AVE
2700 BENVENUE AVE
2800 ADELINE ST
600 ADDISON ST
2400 DURANT AVE
2600 SHATTUCK AVE
63RD STREET &amp; MARTIN LUTHER KING JR WY
2000 SAN PABLO AVE
2000 LOS ANGELES AVE
200 B DOCK&amp;MARINA AVE
200 PANORAMIC WAY
2700 MATHEWS ST
2400 DWIGHT WAY
ANTHONY STREET &amp; 7TH ST
2300 PROSPECT ST
2000 ALLSTON WAY
1500 SHATTUCK AVE
2400 WARD ST
1400 HARMON ST
1500 SHATTUCK AVE
2100 ALLSTON WAY
1800 FRANCISCO ST
RIDGE ROAD &amp; LA LOMA AV
1500 ARCH ST
1800 MILVIA ST
900 SHATTUCK SQ
2000 SHATTUCK AVE
2600 DURANT AVE
1500 MILVIA ST
1400 OREGON ST
1800 CATALINA AVE
1300 SAN PABLO AVE
2500 SHATTUCK AVE
2200 BONAR ST
EASTSHORE BL &amp; HEARST AV
2400 BANCROFT WAY
200 ALVARADO RD
2500 ELLSWORTH ST
100 SEAWALL DR
1400 UNIVERSITY AVE
2300 TELEGRAPH AVE
200 MARINA BLVD
MARKET STREET &amp; ADELINE ST
2100 WARD ST
1700 HEARST AVE
1800 UNIVERSITY AVE
2200 ACTON ST
2200 ACTON ST
1900 CENTER ST
2900 HILLEGASS AVE
1600 CALIFORNIA ST
2900 REGENT ST
2400 PIEDMONT AVE
ELLIS STREET &amp; ASHBY AV
1500 CARLETON ST
100 UNIVERSITY AVE
1900 CHANNING WAY
8TH STREET &amp; GILMAN ST
400 STODDARD WAY
2100 SACRAMENTO ST
2000 OREGON ST
1200 FIFTH ST
1600 ALCATRAZ AVE
2100 KITTREDGE ST
1900 CHANNING WAY
2100 HASTE ST
2400 PIEDMONT AVE
1300 UNIVERSITY AVE
ASHBY AV &amp; KING ST
BOLIVAR DRIVE &amp;WEST BOLIVAR DR
1300 SAN PABLO AVE
1300 CURTIS ST
ADDISON STREET &amp; ACTON ST
500 COLUSA AVE
2400 CARLETON ST
2100 BYRON ST
UNIVERSITY AV &amp; 7TH ST
1900 SHATTUCK AVE
1400 HARMON ST
800 UNIVERSITY AVE
2400 CARLETON ST
2400 WARRING ST
DWIGHT WY &amp; SHATTUCK AV
2400 DURANT AVE
BAY STREET &amp; POTTER ST
2500 CHANNING WY
1700 GRANT ST
2100 UNIVERSITY AVE
700 PANORAMIC WAY
1900 SAN PABLO AVE
2300 NINTH ST
1300 SAN PABLO AVE
1300 SAN PABLO AVE
TYLER STREET &amp; CALIFORNIA ST
2000 LINCOLN ST
1000 OXFORD ST
2000 ALLSTON WAY
2100 SHATTUCK AVE
1900 SHATTUCK AVE
10TH STREET &amp; GILMAN ST
800 BOLIVAR DR
3000 MARTIN LUTHER KING JR WY
1600 STUART ST
1900 ALLSTON WAY
1100 COWPER ST
1900 DWIGHT WAY
1900 WALNUT ST
2500 DURANT AVE
1400 UNIVERSITY AVE
2900 REGENT ST
2400 BLAKE ST
2100 NINTH ST
1400 SCENIC AVE
3100 HARPER ST
2200 VIRGINIA ST
1500 M L KING JR WAY
900 HEARST AVE
UNIVERSITY AVENUE &amp;HEARST AVE
2000 SAN PABLO AVE
2300 HASTE ST
1700 SAN PABLO AVE
2000 SECOND ST
2400 DURANT AVE
3200 ADELINE ST
UNIVERSITY AVENUE &amp;2ND ST
900 PARKER ST
2900 CLAREMONT AVE
2300 TELEGRAPH AVE
1900 CHANNING WAY
1500 PRINCE ST
2000 OREGON ST
3000 COLBY ST
SACRAMENTO STREET &amp; RUSSELL ST
2300 COLLEGE AVE
2400 DURANT AVE
2500 HILLEGASS AVE
2600 REGENT ST
3100 SHATTUCK AVE
2500 PRINCE ST
SHATTUCK AV &amp; VINE ST
2500 HILLEGASS AVE
1100 HEARST AVE
1300 SAN PABLO AVE
UNIVERSITY AVENUE &amp;W FRONTAGE AVE
1600 HOPKINS ST
900 MURRAY ST
2300 PIEDMONT AVE
2600 LE CONTE AVE
2500 DANA ST
1200 HASKELL ST
100 SEAWALL DR
1700 HOPKINS ST
200 MARINA BLVD
1900 SIXTH ST
1100 UNIVERSITY AVE
2500 TELEGRAPH AVE
700 GILMAN ST
800 ALLSTON WAY
2200 DURANT AVE
1600 SHATTUCK AVE
2000 EMERSON ST
2000 ASHBY AVE
HEARST AV &amp; 2ND ST
4TH STREET &amp; BANCROFT WY
2100 DWIGHT WAY
2000 UNIVERSITY AVE
3000 HILLEGASS AVE
1300 FRANCISCO ST
TELEGRAPH AV &amp; STUART ST
SAN PABLO AV &amp; PARDEE ST
1010 MURRAY STREET ST
3100 LEWISTON AVE
800 HEARST AV
2200 ACTON ST
2100 M L KING JR WAY
1500 SHATTUCK AVE
2500 DANA ST
2500 DURANT AV
2800 REGENT ST
1100 CHANNING WAY
2200 SHATTUCK AVE
1100 UNIVERSITY AVE
1100 HILLVIEW RD
2500 ETNA ST
1600 SIXTH ST
3000 REGENT ST
2500 DURANT AVE
1500 JUANITA WAY
1300 SAN PABLO AVE
1700 SHATTUCK AVE
TELEGRAPH AV &amp; WOOLSEY ST
DURANT AV &amp; TELEGRAPH AV
1400 NINTH ST
2900 MAGNOLIA ST
2000 BERKELEY WY
900 OVERLOOK RD
63RD STREET &amp; CALIFORNIA ST
2400 ASHBY AVE
2700 RUSSELL ST
100 HILLCREST RD
1400 NEILSON ST
1400 BANCROFT WAY
800 BOLIVAR DR
2700 TELEGRAPH AVE
2000 UNIVERSITY AVE
2300 TELEGRAPH AVE
900 DWIGHT WAY
1900 SAN PABLO AVE
1900 CENTER ST
1600 OXFORD ST
1500 UNIVERSITY AVE
ELLSWORTH STREET &amp; DWIGHT WY
2400 FULTON ST
2200 DURANT AV
2700 GARBER ST
EASTSHORE HW &amp; HARRISON ST
2500 SAN PABLO AVE
2300 TELEGRAPH AVE
2500 DWIGHT WAY
1900 4TH ST
1600 OXFORD ST
1000 GILMAN ST
2400 DURANT AVE
2500 BANCROFT WAY
2400 TELEGRAPH AVE
2500 RIDGE RD
COLLEGE AV &amp; ASHBY AV
4TH STREET &amp; CAMELIA ST
1600 HEARST AVE
2300 JEFFERSON AVE
MILVIA STREET &amp; DURANT AV
1000 DELAWARE ST
1300 HOPKINS ST
2100 HEARST AVE
1200 MONTEREY AVE
2000 PARKER ST
1300 EIGHTH ST
1700 UNIVERSITY AVE
BENVENUE AVE
ALLSTON WY &amp; SHATTUCK AV
BANCROFT WY &amp; BYRON ST
1900 BERKELEY WAY
HEARST AV &amp; SAN PABLO AV
2100 SHATTUCK AVE
1500 SHATTUCK AVE
800 HEINZ AVE
1200 SAN PABLO AVE
800 ADDISON ST
2100 ALLSTON WAY
WARRING STREET &amp; CHANNING WY
1300 SAN PABLO AVE
1800 UNIVERSITY AVE
1500 MILVIA ST
1700 ROSE ST
2500 DURANT AVE
2400 PROSPECT ST
2400 HASTE ST
1900 SAN PABLO AVE
2100 10TH ST
1600 WOOLSEY ST
1700 SACRAMENTO ST
1600 BERKELEY WAY
1200 SAN PABLO AVE
2400 WARD ST
1800 ALCATRAZ AVE
2300 SHATTUCK AVE
1600 JOSEPHINE ST
DWIGHT WY &amp; ACTON ST
1400 EASTSHORE HW
3300 ADELINE ST
9TH STREET &amp; POTTER ST
2600 PIEDMONT AVE
1100 GRIZZLY PEAK BLVD
2400 PROSPECT ST
2300 FOURTH ST
ALLSTON WY &amp; SHATTUCK AV
600 SAN FERNANDO AVE
HEARST AV &amp; MC GEE AV
100 SEAWALL DR
900 MURRAY ST
100 SEAWALL DR
2300 M L KING JR WAY
2932 MARTIN LUTHER KING JR WAY
2200 SHATTUCK AVE
1200 FIFTH ST
3100 SHATTUCK AVE
2338 SHATTUCK AVE
1900 SHATTUCK AVE
1400 M L KING JR WAY
1500 STUART ST
100 BERKELEY SQ
600 UNIVERSITY AVE
1300 ALCATRAZ AVE
1300 SHATTUCK AVE
2500 BANCROFT WAY
900 SHATTUCK AVE
CIVIC CENTER PARK &amp;MILVIA ST
1700 FIFTH ST
2000 DURANT AVE
1700 FOURTH ST
1600 FOURTH ST
2400 WARRING ST
2000 LOS ANGELES AVE
1100 HEARST AVE
2200 DWIGHT WAY
1800 FOURTH ST
1700 UNIVERSITY AVE
1200 FIFTH ST
1200 EUCLID AVE
1200 SIXTH ST
2100 DWIGHT WAY
2700 COLLEGE AVE
700 SANTA BARBARA RD
1800 RUSSELL ST
ALLSTON WY &amp; SHATTUCK AV
1100 SECOND ST
2500 PIEDMONT AVE
1500 BONITA AVE
2300 TELEGRAPH AVE
1500 BONITA AVE
200 UNIVERSITY AVE
1000 GILMAN ST
2800 FOREST AVE
2000 ASHBY AVE
1300 UNIVERSITY AVE
2300 STUART ST
1800 UNIVERSITY AVE
1000 GILMAN ST
1600 UNIVERSITY AVE
2900 COLLEGE AVE
1900 YOLO AVE
1800 FOURTH ST
2700 DURANT AV
400 VASSAR AVE
1700 NINTH ST
HEARST AV &amp; SAN PABLO AV
2100 NINTH ST
1800 SOLANO AVE
1600 SHATTUCK AVE
ALCATRAZ AV &amp; ELLIS ST
2100 MILVIA ST
1500 CURTIS ST
1700 UNIVERSITY AVE
3100 COLLEGE AVE
1100 UNIVERSITY AVE
ADELINE STREET &amp; FAIRVIEW ST
700 GILMAN ST
2200 MILVIA ST
900 MURRAY ST
2000 ESSEX ST
2000 DURANT AVE
2500 DANA ST
2800 MC GEE AV
SAN PABLO AV &amp; ASHBY AV
2000 OREGON ST
2300 SHATTUCK AVE
KING STREET &amp; ALCATRAZ AV
500 UNIVERSITY AVE
2000 OREGON ST
1500 ARCH ST
1900 ASHBY AVE
2400 MILVIA ST
2000 MILVIA ST
1100 UNIVERSITY AVE
2300 FULTON ST
900 CHANNING WAY
DURANT AVE
1900 HASTE ST
OXFORD STREET &amp; UNIVERSITY AV
2000 OXFORD ST
1100 PARKER ST
2100 DWIGHT WAY
1600 SHORT ST
2700 MILVIA ST
1500 CAPISTRANO AVE
2400 DANA ST
1700 FOURTH ST
1900 SHATTUCK AVE
2000 OREGON ST
2700 BANCROFT WAY
1200 FIFTH ST
1700 SPRUCE ST
200 UNIVERSITY AVE
1300 SIXTH ST
2000 SHATTUCK AVE
1000 GILMAN ST
2300 JEFFERSON AV
1200 GLEN AVE
SHATTUCK AV &amp; KITTREDGE ST
4TH STREET &amp; VIRGINIA ST
2200 DURANT AVE
2500 BENVENUE AVE
1600 PRINCE ST
1600 SIXTY-SECOND ST
2200 PIEDMONT AVE
1800 UNIVERSITY AVE
1700 UNIVERSITY AVE
1600 SHATTUCK AVE
1900 ALLSTON WAY
1300 SAN PABLO AVE
600 SPRUCE ST
2500 MARTIN LUTHER KING JR WY
100 HILL RD
COLLEGE AV &amp; WOOLSEY ST
SAN PABLO AV &amp; HEARST AV
2600 SAN PABLO AVE
2300 FOURTH ST
800 HARRISON ST
1000 ASHBY AVE
2000 FOURTH ST
1900 SHATTUCK AVE
1600 2ND ST
1200 TENTH ST
OREGON STREET &amp; SACRAMENTO ST
2600 PIEDMONT AVE
2000 CHANNING WAY
2300 BLAKE ST
1300 ADDISON ST
1100 CAMELIA ST
1900 SAN PABLO AVE
1300 UNIVERSITY AVE
2400 WOOLSEY ST
2100 SACRAMENTO ST
3000 STANTON ST
2500 HILLEGASS AVE
2000 WARD ST
1400 SHATTUCK AVE
3100 TELEGRAPH AVE
2800 SACRAMENTO ST
1000 MILLER AVE
3000 SHATTUCK AVE
2000 UNIVERSITY AVE
2400 DURANT AVE
BANCROFT/OXFORD ST
CHANNING WY &amp; 4TH ST
1700 EIGHTH ST
2100 MARTIN LUTHER KING JR WY
2500 SAN PABLO AVE
840 HARBOR BLVD
6TH STREET &amp; CAMELIA ST
1100 SIXTH ST
3000 HILLEGASS AVE
1300 NINTH ST
6TH STREET &amp; HARRISON ST
2500 SACRAMENTO ST
2700 STUART ST
1300 SAN PABLO AVE
1800 UNIVERSITY AVE
UNIVERSITY AV &amp; 7TH ST
ADELINE STREET &amp; FAIRVIEW ST
1000 UNIVERSITY AVE
1500 SAN PABLO AVE
1200 GILMAN ST
"37.8924029010667000, -122.2450216968200000"
2300 CURTIS ST
2300 GRANT ST
2200 SHATTUCK AVE
200 UNIVERSITY AVE
2400 PROSPECT ST
800 UNIVERSITY AVE
100 SPINNAKER WAY
UNIVERSITY AV &amp; BONAR ST
1600 MARTIN LUTHER KING JR WY
2200 WARD ST
3100 LEWISTON AVE
1800 FOURTH ST
2100 KITTREDGE ST
SAN PABLO AV &amp; FOLGER AV
3000 SAN PABLO AVE
600 SANTA BARBARA RD
1500 ARCH ST
2000 VIRGINIA ST
KITTREDGE STREET &amp; OXFORD ST
2000 CENTER ST
1500 ALCATRAZ AVE
1300 PARKER ST
1100 DELAWARE ST
1100 ARCH ST
1700 UNIVERSITY AVE
1900 VIRGINIA ST
BANCROFT WAY &amp; PIEDMONT AVE
800 SAN LUIS RD
1700 OREGON ST
2600 RIDGE RD
1100 FRANCISCO ST
2900 SAN PABLO AVE
7TH STREET &amp; GILMAN ST
100 FAIRLAWN DR
2400 DURANT AVE
3200 CALIFORNIA ST
MARTIN LUTHER KING JR WY &amp; ASHBY AV
1300 SAN PABLO AVE
1800 ARCH ST
3200 ADELINE ST
900 PAGE ST
100 SPINNAKER WAY
FRONTAGE ROAD &amp; UNIVERSITY AV
3000 HILLEGASS AVE
2000 DWIGHT WAY
2400 ELLSWORTH ST
2700 COLLEGE AVE
2100 CEDAR ST
2000 OREGON ST
1800 SAN PABLO AVE
1900 ADDISON ST
2400 ELLSWORTH ST
2200 SHATTUCK AVE
2800 TELEGRAPH AVE
2000 CALIFORNIA ST
2300 CHANNING WAY
2900 MARTIN LUTHER KING JR WY
HARRISTON ST./FIFITH ST.
2600 DURANT AVE
1400 SAN PABLO AVE
1000 GILMAN ST
2400 TELEGRAPH AVE
2400 PIEDMONT AVE
2400 PARKER ST
2100 M L KING JR WAY
1400 NEILSON ST
1500 SHATTUCK AVE
1600 SAN PABLO AVE
2400 DURANT AVE
1400 KAINS AVE
HEARST AV &amp; HENRY ST
2300 DURANT AVE
4TH STREET &amp; ALLSTON WY
2700 DWIGHT WAY
1600 PRINCE ST
2000 UNIVERSITY AVE
1000 GILMAN ST
2400 WEBSTER ST
1300 HASKELL ST
2000 PRINCE ST
2000 PARKER ST
1500 OLYMPUS AVE
1600 SHATTUCK AVE
2300 DWIGHT WY
2000 KITTREDGE ST
2300 STUART ST
IDAHO STREET &amp; ALCATRAZ AV
1900 FOURTH ST
900 DWIGHT WAY
2000 BANCROFT WAY
700 HILLDALE AVE
1158 FRANCISCO STREET ST
SHATTUCK AVENUE &amp; UNIVERSITY AVE
2400 WARRING ST
2100 CEDAR ST
100 SEAWALL DR
2900 KING ST
1100 BANCROFT WAY
2400 DURANT AVE
2700 DURANT AVE
2400 DURANT AVE
FAIRVIEW STREET &amp; ADELINE ST
1900 SHATTUCK AVE
DURANT AV &amp; DANA ST
2400 CARLETON ST
1800 EIGHTH ST
BENVENUE AV &amp; RUSSELL ST
2000 MILVIA ST
1300 SAN PABLO AVE
1500 SHATTUCK AVE
ADELINE STREET &amp; OREGON ST
2000 DURANT AVE
100 BERKELEY SQ
2200 M L KING JR WAY
FRONTAGE &amp;GILMAN ST
1350 N FIRST STREET ST
1800 MILVIA ST
1600 SOLANO AVE
1300 SAN PABLO AVE
"Berkeley, CA"
2100 ASHBY AVE
UNIVERSITY AV &amp; BONITA AV
2600 WARRING ST
1500 SHATTUCK AVE
2100 BERKELEY WAY
2700 M L KING JR WAY
3300 ADELINE ST
1700 OREGON ST
2200 BLAKE ST
1300 FOURTH ST
2200 DWIGHT WAY
UNIVERSITY AV &amp; ACTON ST
2000 OREGON ST
2000 OREGON ST
1300 MCGEE AVE
2400 TELEGRAPH AVE
100 SEAWALL DR
1600 BLAKE ST
2000 OREGON ST
100 SEAWALL DR
CALIFORNIA STREET &amp; BANCROFT WY
SHATTUCK AV &amp; BERKELEY WY
1700 UNIVERSITY AVE
2300 SHATTUCK AVE
2100 DWIGHT WAY
1300 SAN PABLO AVE
100 SEAWALL DR
1200 UNIVERSITY AVE
2300 PARKER ST
1700 HIGHLAND PL
1600 DWIGHT WAY
2300 SHATTUCK AVE
TREMONT STREET &amp; WOOLSEY ST
2300 NINTH ST
1800 THOUSAND OAKS BLVD
200 MARINA BLVD
2300 SHATTUCK AVE
500 THE PLAZA DR
9TH STREET &amp; DELAWARE ST
2200 CARLETON ST
2100 ALLSTON WAY
2000 HASTE ST
800 HEARST AVE
FAIRVIEW STREET &amp; ADELINE ST
2400 HILGARD AVE
1700 SOLANO AVE
2100 ALLSTON WAY
3000 TELEGRAPH AV
3000 HARPER ST
2200 SHATTUCK AVE
1900 CENTER ST
1300 SIXTH ST
200 MARINA BLVD
1500 BERKELEY WAY
1900 SHATTUCK AVE
3200 CALIFORNIA ST
1800 FOURTH ST
900 MILLER AVE
2400 STUART ST
DWIGHT WY &amp; SAN PABLO AV
2000 FOURTH ST
1800 FOURTH ST
DERBY STREET &amp; MARTIN LUTHER KING JR WY
1200 FIFTH ST
2200 SHATTUCK AVE
600 HEARST AVE
1900 SAN PABLO AVE
2800 GARBER ST
2400 HASTE ST
800 GILMAN ST
ASHBY AV &amp; MARTIN LUTHER KING JR WY
2600 MATHEWS ST
2400 DURANT AVE
2300 WARRING ST
2ND STREET &amp; HARRISON ST
1300 SIXTH ST
2100 VINE ST
2700 TELEGRAPH AVE
2000 UNIVERSITY AVE
700 GILMAN ST
2000 BERKELEY WY
500 BOYNTON AVE
600 CEDAR ST
1800 FOURTH ST
1500 WALNUT ST
1600 UNIVERSITY AVE
2000 ALLSTON WAY
1800 CURTIS ST
1100 SIXTH ST
2600 DURANT AVE
2800 TENTH ST
2400 DURANT AVE
1500 WALNUT ST
2600 TELEGRAPH AVE
2100 CENTER ST
2400 SACRAMENTO ST
2600 MABEL ST
2800 SHATTUCK AVE
2300 TELEGRAPH AVE
ASHBY AV &amp; SAN PABLO AV
2200 SHATTUCK AVE
2100 CENTER ST
UNIVERSITY AV &amp; 6TH ST
2800 SHASTA RD
200 UNIVERSITY AVE
2200 MILVIA ST
2600 WARRING ST
1100 5TH ST
8TH STREET &amp; CHANNING WY
ALLSTON WY &amp; MILVIA ST
2800 ADELINE ST
2100 SHATTUCK AVE
1400 KEONCREST DR
2200 BONAR ST
6TH STREET &amp; HEARST AV
ALCATRAZ AV &amp; SACRAMENTO ST
1600 TYLER ST
3100 COLLEGE AVE
2100 VINE ST
2700 FULTON ST
COLLEGE AVENUE &amp; HASTE ST
600 CEDAR ST
1300 JOSEPHINE ST
1500 SAN PABLO AVE
1400 UNIVERSITY AVE
2400 DURANT AVE
1600 SCENIC AVE
2500 SAN PABLO AVE
2600 MILVIA ST
2100 GRANT ST
2500 DURANT AV
DERBY STREET &amp; REGENT ST
ASHBY AV &amp; ADELINE ST
1300 SAN PABLO AVE
2900 SAN PABLO AVE
2000 NINTH ST
1900 SHATTUCK AVE
2400 ELLSWORTH ST
1300 UNIVERSITY AVE
2400 ASHBY AVE
1300 SEVENTH ST
1400 SHATTUCK AVE
1300 SAN PABLO AVE
2200 DWIGHT WAY
1200 SIXTY-FIFTH ST
100 FAIRLAWN DR
3100 TELEGRAPH AVE
1000 GILMAN ST
2400 DURANT AVE
2700 WEBSTER ST
1800 SIXTY-SECOND ST
2000 OREGON ST
2500 BANCROFT WAY
1400 SAN PABLO AVE
1000 CRAGMONT AVE
SAN PABLO AV &amp; 67TH ST
2000 KITTREDGE ST
TELEGRAPH AV &amp; DURANT AV
2100 SHATTUCK AVE
2500 ETNA ST
1200 FIFTH ST
200 UNIVERSITY AVE
2500 ETNA ST
2500 COLLEGE AVE
SHATTUCK AV &amp; LINCOLN ST
2200 ACTON ST
2500 DURANT AVE
2100 OXFORD ST
1000 ASHBY AVE
UNIVERSITY AV &amp; SACRAMENTO ST
1100 EUCLID AVE
1000 CAMELIA ST
2100 MARTIN LUTHER KING JR WAY
2000 SHATTUCK AVE
2200 SHATTUCK AVE
1900 SAN PABLO AVE
100 BRIDGE RD
1500 PRINCE ST
2100 WOOLSEY ST
1800 STUART ST
2900 MARTIN LUTHER KING JR WY
2300 PIEDMONT AVE
2500 COLLEGE AVE
1900 SECOND ST
1400 EASTSHORE HW
1300 NINTH ST
800 POTTER ST
1900 TENTH ST
2000 ALLSTON WAY
2200 SHATTUCK AVE
1200 CARRISON ST
BONITA AV &amp; DELAWARE ST
200 MARINA BLVD
GRAYSON ST
2500 TELEGRAPH AVE
2400 BANCROFT WAY
2100 M L KING JR WAY
700 GILMAN ST
1600 JULIA ST
SAN PABLO AV &amp; UNIVERSITY AV
1700 TENTH ST
1900 FAIRVIEW ST
2400 DURANT AVE
3000 ADELINE ST
2700 NINTH ST
1700 WALNUT ST
2200 FOURTH ST
1300 HOPKINS ST
2100 FOURTH ST
2400 DURANT AVE
3000 TREMONT ST
1500 ALCATRAZ AVE
2145 FULTON ST
2500 REGENT ST
BANCROFT WY &amp; 8TH ST
2300 FULTON ST
1500 SHATTUCK AVE
3100 ACTON ST
2500 SAN PABLO AVE
2100 OXFORD ST
1600 ASHBY AVE
GRANT STREET &amp; UNIVERSITY AV
2900 FLORENCE ST
600 UNIVERSITY AVE
1700 ROSE ST
1900 ALLSTON WY
1700 CHANNING WAY
900 HEINZ AVE
2000 OREGON ST
1200 DWIGHT WAY
2500 DURANT AVE
2400 TELEGRAPH AVE
5TH STREET &amp; UNIVERSITY AV
2800 SHATTUCK AVE
1900 SHATTUCK AVE
1200 FIFTH ST
2400 DURANT AVE
3000 TELEGRAPH AVE
2100 BANCROFT WAY
1100 CORNELL AVE
